neet_roll_no,neet_score,neet_ai_rank,category,hk,karnataka
2703017291,414,169964,Category-3B,Yes,Yes
2702223019,414,169978,,No,Yes
2702218208,414,169999,Category-2A,No,Yes
2702309245,414,170037,General Merit,No,Yes
2702210285,414,170076,General Merit,No,Yes
2705014210,413,170124,Category-3B,Yes,Yes
2705006323,413,170125,Category-3B,Yes,Yes
2705024115,413,170127,Category-2B,Yes,Yes
2707002483,413,170143,Category-2B,No,Yes
2708104394,413,170153,Category-3A,No,Yes
2703005080,413,170188,,Yes,Yes
2705002603,413,170211,Category-2A,Yes,Yes
2702307310,413,170215,,No,Yes
2702303929,413,170226,Category-3A,No,Yes
2705036033,413,170256,Category-2A,Yes,Yes
2702210275,413,170286,Category-3A,No,Yes
2704006023,413,170300,,No,Yes
2702101902,413,170319,,No,Yes
2702315115,413,170324,Category-3A,No,Yes
2702121186,413,170344,,No,Yes
