college_code,college_name,category,neet_marks,neet_rank,fee
446,Academy of Medical Education Dental,Colleg2eBH,371,213836,95808
446,Academy of Medical Education Dental,Colleg1eH,333,267749,55808
446,Academy of Medical Education Dental,CollegOePN,227,471640,362450
446,Academy of Medical Education Dental,CollegGeMH,252,414011,95808
446,Academy of Medical Education Dental,CollegGeMH,242,436285,55808
446,Academy of Medical Education Dental,CollegSeCH,190,570531,500
446,Academy of Medical Education Dental,CollegSeCG,124,841264,500
447,Navodaya Dental College,SCRH,252,414534,500
447,Navodaya Dental College,GMH,353,237901,95808
447,Navodaya Dental College,2AH,333,268090,95808
447,Navodaya Dental College,GMH,341,255666,95808
447,Navodaya Dental College,GMH,347,246395,95808
447,Navodaya Dental College,OTH,132,794333,312450
447,Navodaya Dental College,GMH,359,229468,95808
447,Navodaya Dental College,GM,388,192376,95808
447,Navodaya Dental College,OPN,103,972370,312450
447,Navodaya Dental College,1G,342,254077,95808
447,Navodaya Dental College,GM,407,170387,95808
447,Navodaya Dental College,STH,186,584655,500
447,Navodaya Dental College,SCH,296,328122,500
447,Navodaya Dental College,2AH,125,833345,95808
447,Navodaya Dental College,SCH,288,342977,500
447,Navodaya Dental College,GMH,290,339487,500
447,Navodaya Dental College,SCG,323,283067,500
447,Navodaya Dental College,GMH,242,437473,55808
447,Navodaya Dental College,2ARH,286,346763,95808
448,Government Dental College and Research,InGstMitute,468,109998,49850
448,Government Dental College and Research,In2stAitHute,413,163646,49850
448,Government Dental College and Research,InGstMituHte,463,114487,49850
448,Government Dental College and Research,InGstMitute,529,62769,49850
448,Government Dental College and Research,InGstMituRte,326,278240,49850
448,Government Dental College and Research,InGstMitute,493,88839,49850
448,Government Dental College and Research,InSsTtiHtute,394,185840,500
448,Government Dental College and Research,InGstMitute,479,100821,49850
448,Government Dental College and Research,InSsCtiHtute,352,239076,500
448,Government Dental College and Research,InSsCtiHtute,355,235358,500
448,Government Dental College and Research,In2stBiHtute,408,169097,49850
448,Government Dental College and Research,InDstitute,460,116718,49850
448,Government Dental College and Research,InGstMituHte,460,116724,49850
448,Government Dental College and Research,InSsCtiHtute,345,249682,500
448,Government Dental College and Research,InGstMituHte,429,146857,49850
448,Government Dental College and Research,In2stAitGute,447,128868,49850
448,Government Dental College and Research,InGstMituRtHe,415,161140,49850
448,Government Dental College and Research,InSsTtiGtute,400,178592,500
448,Government Dental College and Research,In1stHitute,400,179041,49850
448,Government Dental College and Research,InGstMitute,467,111137,49850
448,Government Dental College and Research,InGstMitute,468,109916,49850
448,Government Dental College and Research,In2stAitGute,450,126530,49850
448,Government Dental College and Research,InGstMituHte,429,146402,49850
448,Government Dental College and Research,InGstMituHte,442,133467,49850
448,Government Dental College and Research,InGstMituHte,433,142943,49850
448,Government Dental College and Research,InGstMituHte,432,143275,500
448,Government Dental College and Research,InGstMituHte,448,128273,49850
448,Government Dental College and Research,InGstMituHte,441,134494,49850
448,Government Dental College and Research,InGstMitute,478,101397,49850
448,Government Dental College and Research,InGstMitute,475,104110,49850
448,Government Dental College and Research,InSsCtiHtute,346,247800,500
448,Government Dental College and Research,InSsCtiGtute,295,330976,500
448,Government Dental College and Research,In3stBiGtute,276,365339,49850
448,Government Dental College and Research,InGstMituHte,313,299550,49850
448,Government Dental College and Research,InGstMituHte,441,134843,500
448,Government Dental College and Research,InSsCtiRtute,254,410518,49850
448,Government Dental College and Research,In3stBiHtute,418,158452,49850
448,Government Dental College and Research,InSsTtiHtute,389,191875,500
448,Government Dental College and Research,In2stAitHute,386,194970,49850
448,Government Dental College and Research,InGstMitute,237,447687,500
448,Government Dental College and Research,InSsCtiHtute,344,250655,500
448,Government Dental College and Research,In1stGitute,433,142513,49850
448,Government Dental College and Research,InGstMituHte,448,128139,49850
448,Government Dental College and Research,In3stAitHute,409,168206,49850
448,Government Dental College and Research,In2stBiGtute,453,123022,49850
448,Government Dental College and Research,InGstMituHte,330,271899,49850
448,Government Dental College and Research,InGstMitute,335,264532,49850
448,Government Dental College and Research,In2stAitHute,404,174053,49850
448,Government Dental College and Research,In3stAitHute,377,206017,49850
448,Government Dental College and Research,InGstMituRtHe,423,153250,49850
448,Government Dental College and Research,InGstMituHte,453,123139,49850
448,Government Dental College and Research,InGstMitute,171,632100,49850
448,Government Dental College and Research,InGstMituHte,313,298831,49850
448,Government Dental College and Research,In2stAitHute,220,488199,49850
551,Coorg Institute of Dental Sciences,2AG,377,206156,95808
551,Coorg Institute of Dental Sciences,3BR,333,267178,95808
551,Coorg Institute of Dental Sciences,GM,408,169083,95808
551,Coorg Institute of Dental Sciences,STG,313,299430,500
551,Coorg Institute of Dental Sciences,SCG,343,251841,500
551,Coorg Institute of Dental Sciences,OPN,123,845483,745075
551,Coorg Institute of Dental Sciences,GMK,107,942198,500
551,Coorg Institute of Dental Sciences,GM,435,140505,95808
551,Coorg Institute of Dental Sciences,GMR,350,242202,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,373,210784,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,370,215072,95808
555,K.Venkataramana Gowda Dental College HoSspTiGtal and Research,Centre,337,261518,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,366,220799,95808
555,K.Venkataramana Gowda Dental College HoGspMitRal and Research,Centre,337,260935,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,361,226663,55808
555,K.Venkataramana Gowda Dental College Ho2spBiGtal and Research,Centre,355,235165,95808
555,K.Venkataramana Gowda Dental College Ho1spRital and Research,Centre,308,308738,95808
555,K.Venkataramana Gowda Dental College HoSspCiGtal and Research,Centre,314,297695,500
555,K.Venkataramana Gowda Dental College HoSspCiGtal and Research,Centre,345,249467,500
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,364,223179,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,411,165976,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,401,177366,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,398,180553,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,382,199680,95808
555,K.Venkataramana Gowda Dental College Ho2spAiGtal and Research,Centre,357,232452,95808
555,K.Venkataramana Gowda Dental College HoOspPitNal and Research,Centre,228,470368,362450
555,K.Venkataramana Gowda Dental College HoGspMitHal and Research,Centre,177,612886,500
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,328,275622,95808
555,K.Venkataramana Gowda Dental College HoOspPitNal and Research,Centre,96,1021964,362450
555,K.Venkataramana Gowda Dental College HoOspPitNal and Research,Centre,178,611069,362450
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,304,315341,95808
555,K.Venkataramana Gowda Dental College Ho2spAiGtal and Research,Centre,110,929167,95808
555,K.Venkataramana Gowda Dental College HoOspPitNal and Research,Centre,192,564828,362450
555,K.Venkataramana Gowda Dental College HoSspCiGtal and Research,Centre,115,892712,500
555,K.Venkataramana Gowda Dental College Ho2spAiGtal and Research,Centre,166,651481,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,237,448336,95808
555,K.Venkataramana Gowda Dental College HoSspCiGtal and Research,Centre,345,248985,500
555,K.Venkataramana Gowda Dental College HoOspPitNal and Research,Centre,168,642580,362450
555,K.Venkataramana Gowda Dental College HoSspCiGtal and Research,Centre,115,889637,500
555,K.Venkataramana Gowda Dental College HoGspMitRal and Research,Centre,268,381870,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,312,301113,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,369,216541,95808
555,K.Venkataramana Gowda Dental College HoSspCiGtal and Research,Centre,106,952675,500
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,386,195054,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,235,452893,95808
555,K.Venkataramana Gowda Dental College HoGspMital and Research,Centre,380,202545,95808
556,A.J. Institute of Dental Sciences,GM,496,86882,95808
556,A.J. Institute of Dental Sciences,2AG,406,171143,95808
556,A.J. Institute of Dental Sciences,GM,470,107981,95808
556,A.J. Institute of Dental Sciences,2BG,398,181134,95808
556,A.J. Institute of Dental Sciences,GM,454,122628,95808
556,A.J. Institute of Dental Sciences,SCG,312,300727,500
556,A.J. Institute of Dental Sciences,STR,364,223327,500
556,A.J. Institute of Dental Sciences,GMR,377,206630,95808
556,A.J. Institute of Dental Sciences,1H,354,236932,55808
556,A.J. Institute of Dental Sciences,2AG,400,178310,95808
556,A.J. Institute of Dental Sciences,GM,495,87560,95808
556,A.J. Institute of Dental Sciences,GM,469,109191,95808
556,A.J. Institute of Dental Sciences,GM,430,145475,95808
556,A.J. Institute of Dental Sciences,SCG,281,356302,500
556,A.J. Institute of Dental Sciences,GM,326,278361,95808
556,A.J. Institute of Dental Sciences,OPN,149,717105,678473
556,A.J. Institute of Dental Sciences,OPN,262,393107,678473
556,A.J. Institute of Dental Sciences,GMR,286,346452,95808
556,A.J. Institute of Dental Sciences,OPN,149,715991,678473
556,A.J. Institute of Dental Sciences,SCG,320,287119,500
556,A.J. Institute of Dental Sciences,GMH,362,225638,95808
556,A.J. Institute of Dental Sciences,GM,361,227054,95808
556,A.J. Institute of Dental Sciences,3AG,382,200384,95808
556,A.J. Institute of Dental Sciences,GM,422,153809,95808
556,A.J. Institute of Dental Sciences,3BG,406,171965,95808
556,A.J. Institute of Dental Sciences,2AG,417,159319,95808
556,A.J. Institute of Dental Sciences,GM,422,154371,95808
556,A.J. Institute of Dental Sciences,GM,477,102142,95808
557,Srinivasa Institute of Dental Science,OPN,325,280167,287450
557,Srinivasa Institute of Dental Science,GMR,366,220774,95808
557,Srinivasa Institute of Dental Science,GMR,366,220499,95808
557,Srinivasa Institute of Dental Science,2AR,324,281790,95808
557,Srinivasa Institute of Dental Science,GM,376,207357,95808
557,Srinivasa Institute of Dental Science,GM,422,154224,500
557,Srinivasa Institute of Dental Science,GM,375,208669,95808
557,Srinivasa Institute of Dental Science,2AG,352,239413,95808
557,Srinivasa Institute of Dental Science,GM,409,168765,95808
557,Srinivasa Institute of Dental Science,GM,308,307278,95808
557,Srinivasa Institute of Dental Science,OPN,109,932451,287450
557,Srinivasa Institute of Dental Science,OPN,214,503290,287450
557,Srinivasa Institute of Dental Science,OPN,326,277594,287450
557,Srinivasa Institute of Dental Science,OPN,130,806153,287450
557,Srinivasa Institute of Dental Science,OTH,304,314858,312450
557,Srinivasa Institute of Dental Science,OPN,124,840382,287450
557,Srinivasa Institute of Dental Science,OPN,128,815861,287450
557,Srinivasa Institute of Dental Science,OPN,243,434880,287450
557,Srinivasa Institute of Dental Science,GM,379,204274,95808
557,Srinivasa Institute of Dental Science,1G,329,273470,95808
557,Srinivasa Institute of Dental Science,GM,395,184412,95808
557,Srinivasa Institute of Dental Science,2BG,361,226981,95808
557,Srinivasa Institute of Dental Science,GM,404,174026,95808
557,Srinivasa Institute of Dental Science,SCG,125,836132,500
557,Srinivasa Institute of Dental Science,SCR,100,998537,500
557,Srinivasa Institute of Dental Science,OPN,215,501387,287450
557,Srinivasa Institute of Dental Science,OTH,208,520198,312450
557,Srinivasa Institute of Dental Science,OPN,129,812126,287450
557,Srinivasa Institute of Dental Science,OPN,255,407795,287450
557,Srinivasa Institute of Dental Science,2AG,170,635504,95808
557,Srinivasa Institute of Dental Science,OPN,123,845304,287450
557,Srinivasa Institute of Dental Science,2AG,107,941320,95808
557,Srinivasa Institute of Dental Science,OPN,181,600831,287450
557,Srinivasa Institute of Dental Science,OPN,262,393672,287450
557,Srinivasa Institute of Dental Science,GM,420,156251,95808
557,Srinivasa Institute of Dental Science,3AG,358,231560,95808
557,Srinivasa Institute of Dental Science,SCH,284,350922,500
557,Srinivasa Institute of Dental Science,GM,379,203780,95808
557,Srinivasa Institute of Dental Science,GM,379,204146,95808
557,Srinivasa Institute of Dental Science,GM,381,201055,95808
661,Bapuji Dental College and Hospital,OPN,249,421023,362450
661,Bapuji Dental College and Hospital,GMP,148,721411,362450
661,Bapuji Dental College and Hospital,GM,318,290861,95808
661,Bapuji Dental College and Hospital,GMP,163,662243,362450
661,Bapuji Dental College and Hospital,OPN,242,436968,362450
661,Bapuji Dental College and Hospital,GMP,194,559111,362450
661,Bapuji Dental College and Hospital,OPN,294,331809,362450
661,Bapuji Dental College and Hospital,GM,427,148796,95808
661,Bapuji Dental College and Hospital,GMR,405,172654,95808
661,Bapuji Dental College and Hospital,GM,427,148497,95808
661,Bapuji Dental College and Hospital,GM,430,145751,95808
661,Bapuji Dental College and Hospital,GM,448,127959,95808
661,Bapuji Dental College and Hospital,GM,419,157025,95808
661,Bapuji Dental College and Hospital,2BG,375,208607,95808
661,Bapuji Dental College and Hospital,SCG,374,209577,500
661,Bapuji Dental College and Hospital,STG,375,208707,500
661,Bapuji Dental College and Hospital,GMP,165,654317,362450
661,Bapuji Dental College and Hospital,GMP,172,628312,362450
661,Bapuji Dental College and Hospital,OPN,209,518671,362450
661,Bapuji Dental College and Hospital,OPN,113,903576,362450
661,Bapuji Dental College and Hospital,OPN,305,312651,362450
661,Bapuji Dental College and Hospital,OPN,301,320060,362450
661,Bapuji Dental College and Hospital,SCG,343,252343,500
661,Bapuji Dental College and Hospital,3AG,409,168590,95808
661,Bapuji Dental College and Hospital,GMP,197,550286,362450
661,Bapuji Dental College and Hospital,OPN,329,273163,362450
661,Bapuji Dental College and Hospital,GM,433,142597,95808
661,Bapuji Dental College and Hospital,OPN,338,259839,362450
661,Bapuji Dental College and Hospital,GMP,103,972562,362450
661,Bapuji Dental College and Hospital,NRI,176,614417,362450
661,Bapuji Dental College and Hospital,OPN,233,456354,362450
661,Bapuji Dental College and Hospital,GM,421,155325,95808
661,Bapuji Dental College and Hospital,SCR,254,409436,500
661,Bapuji Dental College and Hospital,OPN,233,456888,362450
661,Bapuji Dental College and Hospital,GM,442,133878,95808
661,Bapuji Dental College and Hospital,GM,449,127086,95808
661,Bapuji Dental College and Hospital,2AG,407,170411,95808
661,Bapuji Dental College and Hospital,OPN,283,352176,362450
661,Bapuji Dental College and Hospital,3BG,418,158688,95808
661,Bapuji Dental College and Hospital,GMR,395,184965,95808
661,Bapuji Dental College and Hospital,OPN,260,398279,362450
661,Bapuji Dental College and Hospital,2AG,365,222067,95808
661,Bapuji Dental College and Hospital,2AR,349,243287,95808
661,Bapuji Dental College and Hospital,3AG,336,263667,95808
661,Bapuji Dental College and Hospital,2AG,406,171718,95808
661,Bapuji Dental College and Hospital,1G,384,197783,55808
661,Bapuji Dental College and Hospital,GM,432,144144,95808
661,Bapuji Dental College and Hospital,GM,420,156128,95808
661,Bapuji Dental College and Hospital,GM,429,146562,95808
661,Bapuji Dental College and Hospital,GMP,154,696094,362450
661,Bapuji Dental College and Hospital,GMP,196,553054,362450
661,Bapuji Dental College and Hospital,GMP,138,765317,362450
661,Bapuji Dental College and Hospital,OTH,218,493986,362450
661,Bapuji Dental College and Hospital,OTH,212,509342,362450
661,Bapuji Dental College and Hospital,OPN,346,247751,362450
661,Bapuji Dental College and Hospital,SCG,343,252212,500
661,Bapuji Dental College and Hospital,GMK,344,251604,95808
661,Bapuji Dental College and Hospital,SCH,330,271658,500
661,Bapuji Dental College and Hospital,OPN,342,253542,362450
661,Bapuji Dental College and Hospital,2AG,419,157494,95808
661,Bapuji Dental College and Hospital,GMP,144,737786,362450
661,Bapuji Dental College and Hospital,GMH,418,158225,95808
661,Bapuji Dental College and Hospital,OPN,318,291897,362450
661,Bapuji Dental College and Hospital,OPN,281,355810,362450
661,Bapuji Dental College and Hospital,SCG,258,401991,500
661,Bapuji Dental College and Hospital,GMP,104,965214,362450
661,Bapuji Dental College and Hospital,OPN,282,353609,362450
